"Program","Size","Complexity","Engine","Batch","Query","Target","Output","Results"
">+o<+ooo","8","VH","babbage","AS I","Input: -\nOutput: 0000\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 001\nOutput: 1111\n\nInput: 00\nOutput:","1111","00","0"
">+o<+ooo","8","VH","babbage","AS I","Input: -\nOutput: 0000\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 001\nOutput: 1111\n\nInput: 011\nOutput:","-","1111","0"
">+o<+ooo","8","VH","babbage","AS I","Input: -\nOutput: 0000\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 001\nOutput: 1111\n\nInput: 100\nOutput:","1","1111","0"
">+o<+ooo","8","VH","babbage","AS I","Input: -\nOutput: 0000\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 001\nOutput: 1111\n\nInput: 10010\nOutput:","1","1111","0"
">+o<+ooo","8","VH","babbage","AS II","Input: -\nOutput: 0000\n\nInput: 1\nOutput: 0\n\nInput: 10\nOutput: 1\n\nInput: 11\nOutput: -\n\nInput: 10001\nOutput: 1\n\nInput: 010\nOutput:","-","0","0"
">+o<+ooo","8","VH","babbage","AS II","Input: -\nOutput: 0000\n\nInput: 1\nOutput: 0\n\nInput: 10\nOutput: 1\n\nInput: 11\nOutput: -\n\nInput: 10001\nOutput: 1\n\nInput: 00\nOutput:","1111","1","0"
">+o<+ooo","8","VH","babbage","AS II","Input: -\nOutput: 0000\n\nInput: 1\nOutput: 0\n\nInput: 10\nOutput: 1\n\nInput: 11\nOutput: -\n\nInput: 10001\nOutput: 1\n\nInput: 011\nOutput:","-","1","0"
">+o<+ooo","8","VH","babbage","AS II","Input: -\nOutput: 0000\n\nInput: 1\nOutput: 0\n\nInput: 10\nOutput: 1\n\nInput: 11\nOutput: -\n\nInput: 10001\nOutput: 1\n\nInput: 100\nOutput:","1","1","1"
">+o<+ooo","8","VH","babbage","AS II","Input: -\nOutput: 0000\n\nInput: 1\nOutput: 0\n\nInput: 10\nOutput: 1\n\nInput: 11\nOutput: -\n\nInput: 10001\nOutput: 1\n\nInput: 10010\nOutput:","1","-","0"
"-o>-[o<]","8","VH","babbage","WS","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 0011\nOutput:","-","010","0"
"-o>-[o<]","8","VH","babbage","WS","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 01\nOutput:","-","01","0"
"-o>-[o<]","8","VH","babbage","WS","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 10010\nOutput:","0","010","0"
"-o>-[o<]","8","VH","babbage","WS","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 010\nOutput:","-","010","0"
"-o>-[o<]","8","VH","babbage","WS","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 10011\nOutput:","0","010","0"
"-o>-[o<]","8","VH","babbage","AS I","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 11\nOutput: 000\n\nInput: 00\nOutput: -\n\nInput: 0011\nOutput:","-","0011","0"
"-o>-[o<]","8","VH","babbage","AS I","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 11\nOutput: 000\n\nInput: 00\nOutput: -\n\nInput: 01\nOutput:","-","000","0"
"-o>-[o<]","8","VH","babbage","AS I","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 11\nOutput: 000\n\nInput: 00\nOutput: -\n\nInput: 10010\nOutput:","0","010","0"
"-o>-[o<]","8","VH","babbage","AS I","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 11\nOutput: 000\n\nInput: 00\nOutput: -\n\nInput: 010\nOutput:","-","000","0"
"-o>-[o<]","8","VH","babbage","AS I","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 11\nOutput: 000\n\nInput: 00\nOutput: -\n\nInput: 10011\nOutput:","0","010","0"
"-o>-[o<]","8","VH","babbage","AS II","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 111\n\nInput: 0010\nOutput: -\n\nInput: 0011\nOutput:","-","111","0"
"-o>-[o<]","8","VH","babbage","AS II","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 111\n\nInput: 0010\nOutput: -\n\nInput: 01\nOutput:","-","010","0"
"-o>-[o<]","8","VH","babbage","AS II","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 111\n\nInput: 0010\nOutput: -\n\nInput: 10010\nOutput:","0","010","0"
"-o>-[o<]","8","VH","babbage","AS II","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 111\n\nInput: 0010\nOutput: -\n\nInput: 010\nOutput:","-","010","0"
"-o>-[o<]","8","VH","babbage","AS II","Input: 1\nOutput: 010\n\nInput: 10\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 111\n\nInput: 0010\nOutput: -\n\nInput: 10011\nOutput:","0","111","0"
">-o-o<o","7","VH","babbage","WS","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 00\nOutput:","-","00","0"
">-o-o<o","7","VH","babbage","WS","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 1001\nOutput:","-","100","0"
">-o-o<o","7","VH","babbage","WS","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 1010\nOutput:","-","1010","0"
">-o-o<o","7","VH","babbage","WS","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 1011\nOutput:","-","1011","0"
">-o-o<o","7","VH","babbage","WS","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 001\nOutput:","-","001","0"
">-o-o<o","7","VH","babbage","AS I","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 01\nOutput: 0\n\nInput: 10\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
">-o-o<o","7","VH","babbage","AS I","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 01\nOutput: 0\n\nInput: 10\nOutput: -\n\nInput: 1001\nOutput:","-","100","0"
">-o-o<o","7","VH","babbage","AS I","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 01\nOutput: 0\n\nInput: 10\nOutput: -\n\nInput: 1010\nOutput:","-","-","1"
">-o-o<o","7","VH","babbage","AS I","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 01\nOutput: 0\n\nInput: 10\nOutput: -\n\nInput: 1011\nOutput:","-","-","1"
">-o-o<o","7","VH","babbage","AS I","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 01\nOutput: 0\n\nInput: 10\nOutput: -\n\nInput: 001\nOutput:","-","0","0"
">-o-o<o","7","VH","babbage","AS II","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 11\nOutput: 0\n\nInput: 1\nOutput: 101\n\nInput: 01001\nOutput: 0\n\nInput: 00\nOutput:","-","00","0"
">-o-o<o","7","VH","babbage","AS II","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 11\nOutput: 0\n\nInput: 1\nOutput: 101\n\nInput: 01001\nOutput: 0\n\nInput: 1001\nOutput:","-","0","0"
">-o-o<o","7","VH","babbage","AS II","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 11\nOutput: 0\n\nInput: 1\nOutput: 101\n\nInput: 01001\nOutput: 0\n\nInput: 1010\nOutput:","-","0","0"
">-o-o<o","7","VH","babbage","AS II","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 11\nOutput: 0\n\nInput: 1\nOutput: 101\n\nInput: 01001\nOutput: 0\n\nInput: 1011\nOutput:","-","0","0"
">-o-o<o","7","VH","babbage","AS II","Input: -\nOutput: 10\n\nInput: 0\nOutput: 100\n\nInput: 11\nOutput: 0\n\nInput: 1\nOutput: 101\n\nInput: 01001\nOutput: 0\n\nInput: 001\nOutput:","-","0","0"
"o[>+o<-]","8","VH","babbage","WS","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 0100\nOutput:","0","0101","0"
"o[>+o<-]","8","VH","babbage","WS","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 00110\nOutput:","01","00","0"
"o[>+o<-]","8","VH","babbage","WS","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 0101\nOutput:","0","0101","0"
"o[>+o<-]","8","VH","babbage","WS","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 0110\nOutput:","0","0111","0"
"o[>+o<-]","8","VH","babbage","WS","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: -\nOutput:","-","-","1"
"o[>+o<-]","8","VH","babbage","AS I","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 00100\nOutput: 01\n\nInput: 00101\nOutput: 01\n\nInput: 0100\nOutput:","0","00","0"
"o[>+o<-]","8","VH","babbage","AS I","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 00100\nOutput: 01\n\nInput: 00101\nOutput: 01\n\nInput: 00110\nOutput:","01","01","1"
"o[>+o<-]","8","VH","babbage","AS I","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 00100\nOutput: 01\n\nInput: 00101\nOutput: 01\n\nInput: 0101\nOutput:","0","01","0"
"o[>+o<-]","8","VH","babbage","AS I","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 00100\nOutput: 01\n\nInput: 00101\nOutput: 01\n\nInput: 0110\nOutput:","0","01","0"
"o[>+o<-]","8","VH","babbage","AS I","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 00100\nOutput: 01\n\nInput: 00101\nOutput: 01\n\nInput: -\nOutput:","-","00","0"
"o[>+o<-]","8","VH","babbage","AS II","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 100\nOutput: 11\n\nInput: 00\nOutput: 01\n\nInput: 101\nOutput: 11\n\nInput: 0100\nOutput:","0","01","0"
"o[>+o<-]","8","VH","babbage","AS II","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 100\nOutput: 11\n\nInput: 00\nOutput: 01\n\nInput: 101\nOutput: 11\n\nInput: 00110\nOutput:","01","00","0"
"o[>+o<-]","8","VH","babbage","AS II","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 100\nOutput: 11\n\nInput: 00\nOutput: 01\n\nInput: 101\nOutput: 11\n\nInput: 0101\nOutput:","0","0101","0"
"o[>+o<-]","8","VH","babbage","AS II","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 100\nOutput: 11\n\nInput: 00\nOutput: 01\n\nInput: 101\nOutput: 11\n\nInput: 0110\nOutput:","0","0110","0"
"o[>+o<-]","8","VH","babbage","AS II","Input: 0\nOutput: 00\n\nInput: 1\nOutput: 101\n\nInput: 100\nOutput: 11\n\nInput: 00\nOutput: 01\n\nInput: 101\nOutput: 11\n\nInput: -\nOutput:","-","00","0"
">oo>o<o","7","VH","babbage","WS","Input: 101\nOutput: 0010\n\nInput: 011\nOutput:","1111","0010","0"
">oo>o<o","7","VH","babbage","WS","Input: 101\nOutput: 0010\n\nInput: -\nOutput:","-","0010","0"
">oo>o<o","7","VH","babbage","WS","Input: 101\nOutput: 0010\n\nInput: 0010\nOutput:","0010","0010","1"
">oo>o<o","7","VH","babbage","WS","Input: 101\nOutput: 0010\n\nInput: 00011\nOutput:","0000","0010","0"
">oo>o<o","7","VH","babbage","WS","Input: 101\nOutput: 0010\n\nInput: 0011\nOutput:","0010","0010","1"
">oo>o<o","7","VH","babbage","AS I","Input: 101\nOutput: 0010\n\nInput: 10\nOutput: 00\n\nInput: 00010\nOutput: 0000\n\nInput: 011\nOutput:","1111","0010","0"
">oo>o<o","7","VH","babbage","AS I","Input: 101\nOutput: 0010\n\nInput: 10\nOutput: 00\n\nInput: 00010\nOutput: 0000\n\nInput: -\nOutput:","-","00","0"
">oo>o<o","7","VH","babbage","AS I","Input: 101\nOutput: 0010\n\nInput: 10\nOutput: 00\n\nInput: 00010\nOutput: 0000\n\nInput: 0010\nOutput:","0010","00","0"
">oo>o<o","7","VH","babbage","AS I","Input: 101\nOutput: 0010\n\nInput: 10\nOutput: 00\n\nInput: 00010\nOutput: 0000\n\nInput: 00011\nOutput:","0000","0010","0"
">oo>o<o","7","VH","babbage","AS I","Input: 101\nOutput: 0010\n\nInput: 10\nOutput: 00\n\nInput: 00010\nOutput: 0000\n\nInput: 0011\nOutput:","0010","0010","1"
">oo>o<o","7","VH","babbage","AS II","Input: 101\nOutput: 0010\n\nInput: 0\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 010\nOutput: 1101\n\nInput: 011\nOutput:","1111","0111","0"
">oo>o<o","7","VH","babbage","AS II","Input: 101\nOutput: 0010\n\nInput: 0\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 010\nOutput: 1101\n\nInput: -\nOutput:","-","0101","0"
">oo>o<o","7","VH","babbage","AS II","Input: 101\nOutput: 0010\n\nInput: 0\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 010\nOutput: 1101\n\nInput: 0010\nOutput:","0010","0010","1"
">oo>o<o","7","VH","babbage","AS II","Input: 101\nOutput: 0010\n\nInput: 0\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 010\nOutput: 1101\n\nInput: 00011\nOutput:","0000","0011","0"
">oo>o<o","7","VH","babbage","AS II","Input: 101\nOutput: 0010\n\nInput: 0\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 010\nOutput: 1101\n\nInput: 0011\nOutput:","0010","0110","0"
">[<+o]o","7","VH","babbage","WS","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 1011\nOutput:","-","1011","0"
">[<+o]o","7","VH","babbage","WS","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 11\nOutput:","-","111","0"
">[<+o]o","7","VH","babbage","WS","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 01\nOutput:","10","101","0"
">[<+o]o","7","VH","babbage","WS","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 101\nOutput:","-","101","0"
">[<+o]o","7","VH","babbage","WS","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: -\nOutput:","-","-","1"
">[<+o]o","7","VH","babbage","AS I","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 011\nOutput: 10\n\nInput: 100\nOutput: -\n\nInput: 1011\nOutput:","-","100","0"
">[<+o]o","7","VH","babbage","AS I","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 011\nOutput: 10\n\nInput: 100\nOutput: -\n\nInput: 11\nOutput:","-","100","0"
">[<+o]o","7","VH","babbage","AS I","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 011\nOutput: 10\n\nInput: 100\nOutput: -\n\nInput: 01\nOutput:","10","100","0"
">[<+o]o","7","VH","babbage","AS I","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 011\nOutput: 10\n\nInput: 100\nOutput: -\n\nInput: 101\nOutput:","-","100","0"
">[<+o]o","7","VH","babbage","AS I","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 011\nOutput: 10\n\nInput: 100\nOutput: -\n\nInput: -\nOutput:","-","-","1"
">[<+o]o","7","VH","babbage","AS II","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 1\nOutput: -\n\nInput: 11011\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 1011\nOutput:","-","-","1"
">[<+o]o","7","VH","babbage","AS II","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 1\nOutput: -\n\nInput: 11011\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 11\nOutput:","-","-","1"
">[<+o]o","7","VH","babbage","AS II","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 1\nOutput: -\n\nInput: 11011\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput:","10","-","0"
">[<+o]o","7","VH","babbage","AS II","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 1\nOutput: -\n\nInput: 11011\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 101\nOutput:","-","-","1"
">[<+o]o","7","VH","babbage","AS II","Input: 0\nOutput: -\n\nInput: 00\nOutput: 100\n\nInput: 1\nOutput: -\n\nInput: 11011\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: -\nOutput:","-","-","1"
"+oo-oooo","8","VH","babbage","WS","Input: 0\nOutput: 110000\n\nInput: 101\nOutput:","-","110000","0"
"+oo-oooo","8","VH","babbage","WS","Input: 0\nOutput: 110000\n\nInput: 01011\nOutput:","110000","01011","0"
"+oo-oooo","8","VH","babbage","WS","Input: 0\nOutput: 110000\n\nInput: 1100\nOutput:","-","110000","0"
"+oo-oooo","8","VH","babbage","WS","Input: 0\nOutput: 110000\n\nInput: 11\nOutput:","-","11","0"
"+oo-oooo","8","VH","babbage","WS","Input: 0\nOutput: 110000\n\nInput: 110\nOutput:","-","110000","0"
"+oo-oooo","8","VH","babbage","AS I","Input: 0\nOutput: 110000\n\nInput: 011\nOutput: 110000\n\nInput: -\nOutput: 00\n\nInput: 101\nOutput:","-","00","0"
"+oo-oooo","8","VH","babbage","AS I","Input: 0\nOutput: 110000\n\nInput: 011\nOutput: 110000\n\nInput: -\nOutput: 00\n\nInput: 01011\nOutput:","110000","110000","1"
"+oo-oooo","8","VH","babbage","AS I","Input: 0\nOutput: 110000\n\nInput: 011\nOutput: 110000\n\nInput: -\nOutput: 00\n\nInput: 1100\nOutput:","-","00","0"
"+oo-oooo","8","VH","babbage","AS I","Input: 0\nOutput: 110000\n\nInput: 011\nOutput: 110000\n\nInput: -\nOutput: 00\n\nInput: 11\nOutput:","-","110000","0"
"+oo-oooo","8","VH","babbage","AS I","Input: 0\nOutput: 110000\n\nInput: 011\nOutput: 110000\n\nInput: -\nOutput: 00\n\nInput: 110\nOutput:","-","00","0"
"+oo-oooo","8","VH","babbage","AS II","Input: 0\nOutput: 110000\n\nInput: 1011\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 101\nOutput:","-","-","1"
"+oo-oooo","8","VH","babbage","AS II","Input: 0\nOutput: 110000\n\nInput: 1011\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 01011\nOutput:","110000","-","0"
"+oo-oooo","8","VH","babbage","AS II","Input: 0\nOutput: 110000\n\nInput: 1011\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 1100\nOutput:","-","-","1"
"+oo-oooo","8","VH","babbage","AS II","Input: 0\nOutput: 110000\n\nInput: 1011\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 11\nOutput:","-","-","1"
"+oo-oooo","8","VH","babbage","AS II","Input: 0\nOutput: 110000\n\nInput: 1011\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 110\nOutput:","-","-","1"
"oo>o<o>o","8","VH","babbage","WS","Input: 01\nOutput: 00101\n\nInput: -\nOutput:","-","00101","0"
"oo>o<o>o","8","VH","babbage","WS","Input: 01\nOutput: 00101\n\nInput: 101\nOutput:","11010","00101","0"
"oo>o<o>o","8","VH","babbage","WS","Input: 01\nOutput: 00101\n\nInput: 1\nOutput:","11","00101","0"
"oo>o<o>o","8","VH","babbage","WS","Input: 01\nOutput: 00101\n\nInput: 110\nOutput:","11111","00101","0"
"oo>o<o>o","8","VH","babbage","WS","Input: 01\nOutput: 00101\n\nInput: 111\nOutput:","11111","00101","0"
"oo>o<o>o","8","VH","babbage","AS I","Input: 01\nOutput: 00101\n\nInput: 011\nOutput: 00101\n\nInput: 1011\nOutput: 11010\n\nInput: -\nOutput:","-","00101","0"
"oo>o<o>o","8","VH","babbage","AS I","Input: 01\nOutput: 00101\n\nInput: 011\nOutput: 00101\n\nInput: 1011\nOutput: 11010\n\nInput: 101\nOutput:","11010","00101","0"
"oo>o<o>o","8","VH","babbage","AS I","Input: 01\nOutput: 00101\n\nInput: 011\nOutput: 00101\n\nInput: 1011\nOutput: 11010\n\nInput: 1\nOutput:","11","00101","0"
"oo>o<o>o","8","VH","babbage","AS I","Input: 01\nOutput: 00101\n\nInput: 011\nOutput: 00101\n\nInput: 1011\nOutput: 11010\n\nInput: 110\nOutput:","11111","00101","0"
"oo>o<o>o","8","VH","babbage","AS I","Input: 01\nOutput: 00101\n\nInput: 011\nOutput: 00101\n\nInput: 1011\nOutput: 11010\n\nInput: 111\nOutput:","11111","00101","0"
"oo>o<o>o","8","VH","babbage","AS II","Input: 01\nOutput: 00101\n\nInput: 100\nOutput: 11010\n\nInput: 1100\nOutput: 11111\n\nInput: 00\nOutput: 00000\n\nInput: -\nOutput:","-","00000","0"
"oo>o<o>o","8","VH","babbage","AS II","Input: 01\nOutput: 00101\n\nInput: 100\nOutput: 11010\n\nInput: 1100\nOutput: 11111\n\nInput: 00\nOutput: 00000\n\nInput: 101\nOutput:","11010","01101","0"
"oo>o<o>o","8","VH","babbage","AS II","Input: 01\nOutput: 00101\n\nInput: 100\nOutput: 11010\n\nInput: 1100\nOutput: 11111\n\nInput: 00\nOutput: 00000\n\nInput: 1\nOutput:","11","00000","0"
"oo>o<o>o","8","VH","babbage","AS II","Input: 01\nOutput: 00101\n\nInput: 100\nOutput: 11010\n\nInput: 1100\nOutput: 11111\n\nInput: 00\nOutput: 00000\n\nInput: 110\nOutput:","11111","11110","0"
"oo>o<o>o","8","VH","babbage","AS II","Input: 01\nOutput: 00101\n\nInput: 100\nOutput: 11010\n\nInput: 1100\nOutput: 11111\n\nInput: 00\nOutput: 00000\n\nInput: 111\nOutput:","11111","11111","1"
"+[o-]>o","7","VH","babbage","WS","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 10\nOutput:","0","101","0"
"+[o-]>o","7","VH","babbage","WS","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 11\nOutput:","1","101","0"
"+[o-]>o","7","VH","babbage","WS","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 00111\nOutput:","100","1111","0"
"+[o-]>o","7","VH","babbage","WS","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 100\nOutput:","0","101","0"
"+[o-]>o","7","VH","babbage","WS","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 101\nOutput:","0","101","0"
"+[o-]>o","7","VH","babbage","AS I","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 100\n\nInput: 0\nOutput: 10\n\nInput: 10\nOutput:","0","100","0"
"+[o-]>o","7","VH","babbage","AS I","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 100\n\nInput: 0\nOutput: 10\n\nInput: 11\nOutput:","1","11","0"
"+[o-]>o","7","VH","babbage","AS I","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 100\n\nInput: 0\nOutput: 10\n\nInput: 00111\nOutput:","100","111","0"
"+[o-]>o","7","VH","babbage","AS I","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 100\n\nInput: 0\nOutput: 10\n\nInput: 100\nOutput:","0","100","0"
"+[o-]>o","7","VH","babbage","AS I","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 00100\nOutput: 100\n\nInput: 0\nOutput: 10\n\nInput: 101\nOutput:","0","101","0"
"+[o-]>o","7","VH","babbage","AS II","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 00101\nOutput: 100\n\nInput: 00110\nOutput: 100\n\nInput: 00\nOutput: 100\n\nInput: 10\nOutput:","0","100","0"
"+[o-]>o","7","VH","babbage","AS II","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 00101\nOutput: 100\n\nInput: 00110\nOutput: 100\n\nInput: 00\nOutput: 100\n\nInput: 11\nOutput:","1","101","0"
"+[o-]>o","7","VH","babbage","AS II","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 00101\nOutput: 100\n\nInput: 00110\nOutput: 100\n\nInput: 00\nOutput: 100\n\nInput: 00111\nOutput:","100","100","1"
"+[o-]>o","7","VH","babbage","AS II","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 00101\nOutput: 100\n\nInput: 00110\nOutput: 100\n\nInput: 00\nOutput: 100\n\nInput: 100\nOutput:","0","100","0"
"+[o-]>o","7","VH","babbage","AS II","Input: -\nOutput: 0\n\nInput: 01\nOutput: 101\n\nInput: 1\nOutput: -\n\nInput: 00101\nOutput: 100\n\nInput: 00110\nOutput: 100\n\nInput: 00\nOutput: 100\n\nInput: 101\nOutput:","0","101","0"
"o+oo>o<o","8","VH","babbage","WS","Input: 00\nOutput: 01101\n\nInput: 01\nOutput:","01111","01101","0"
"o+oo>o<o","8","VH","babbage","WS","Input: 00\nOutput: 01101\n\nInput: 10\nOutput:","1","01101","0"
"o+oo>o<o","8","VH","babbage","WS","Input: 00\nOutput: 01101\n\nInput: 100\nOutput:","1","01101","0"
"o+oo>o<o","8","VH","babbage","WS","Input: 00\nOutput: 01101\n\nInput: 0111\nOutput:","01111","01101","0"
"o+oo>o<o","8","VH","babbage","WS","Input: 00\nOutput: 01101\n\nInput: 1000\nOutput:","1","01101","0"
"o+oo>o<o","8","VH","babbage","AS I","Input: 00\nOutput: 01101\n\nInput: 0100\nOutput: 01111\n\nInput: 0101\nOutput: 01111\n\nInput: 01\nOutput:","01111","01","0"
"o+oo>o<o","8","VH","babbage","AS I","Input: 00\nOutput: 01101\n\nInput: 0100\nOutput: 01111\n\nInput: 0101\nOutput: 01111\n\nInput: 10\nOutput:","1","1111","0"
"o+oo>o<o","8","VH","babbage","AS I","Input: 00\nOutput: 01101\n\nInput: 0100\nOutput: 01111\n\nInput: 0101\nOutput: 01111\n\nInput: 100\nOutput:","1","01101","0"
"o+oo>o<o","8","VH","babbage","AS I","Input: 00\nOutput: 01101\n\nInput: 0100\nOutput: 01111\n\nInput: 0101\nOutput: 01111\n\nInput: 0111\nOutput:","01111","01111","1"
"o+oo>o<o","8","VH","babbage","AS I","Input: 00\nOutput: 01101\n\nInput: 0100\nOutput: 01111\n\nInput: 0101\nOutput: 01111\n\nInput: 1000\nOutput:","1","01101","0"
"o+oo>o<o","8","VH","babbage","AS II","Input: 00\nOutput: 01101\n\nInput: -\nOutput: -\n\nInput: 10100\nOutput: 1\n\nInput: 0110\nOutput: 01111\n\nInput: 01\nOutput:","01111","01","0"
