"Program","Size","Complexity","Engine","Batch","Query","Target","Output","Results"
">+[o-o]","7","VH","davinci","WS","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 101\nOutput:","100","-","0"
">+[o-o]","7","VH","davinci","WS","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 1110\nOutput:","-","-","1"
">+[o-o]","7","VH","davinci","WS","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 110\nOutput:","-","-","1"
">+[o-o]","7","VH","davinci","AS I","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 11111\nOutput: -\n\nInput: 01101\nOutput: -\n\nInput: 1111\nOutput:","-","-","1"
">+[o-o]","7","VH","davinci","AS I","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 11111\nOutput: -\n\nInput: 01101\nOutput: -\n\nInput: 1101\nOutput:","-","-","1"
">+[o-o]","7","VH","davinci","AS I","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 11111\nOutput: -\n\nInput: 01101\nOutput: -\n\nInput: 101\nOutput:","100","-","0"
">+[o-o]","7","VH","davinci","AS I","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 11111\nOutput: -\n\nInput: 01101\nOutput: -\n\nInput: 1110\nOutput:","-","-","1"
">+[o-o]","7","VH","davinci","AS I","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 11111\nOutput: -\n\nInput: 01101\nOutput: -\n\nInput: 110\nOutput:","-","-","1"
">+[o-o]","7","VH","davinci","AS II","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 11111\nOutput: -\n\nInput: 01101\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 1111\nOutput:","-","-","1"
">+[o-o]","7","VH","davinci","AS II","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 11111\nOutput: -\n\nInput: 01101\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 1101\nOutput:","-","-","1"
">+[o-o]","7","VH","davinci","AS II","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 11111\nOutput: -\n\nInput: 01101\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput:","100","-","0"
">+[o-o]","7","VH","davinci","AS II","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 11111\nOutput: -\n\nInput: 01101\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 1110\nOutput:","-","-","1"
">+[o-o]","7","VH","davinci","AS II","Input: 10\nOutput: 100\n\nInput: 11\nOutput: -\n\nInput: 11111\nOutput: -\n\nInput: 01101\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 110\nOutput:","-","-","1"
"+o>oo<oo","8","VH","davinci","WS","Input: 00\nOutput: 10011\n\nInput: 11\nOutput:","-","10011","0"
"+o>oo<oo","8","VH","davinci","WS","Input: 00\nOutput: 10011\n\nInput: 0000\nOutput:","10011","0000","0"
"+o>oo<oo","8","VH","davinci","WS","Input: 00\nOutput: 10011\n\nInput: 000\nOutput:","10011","00000","0"
"+o>oo<oo","8","VH","davinci","WS","Input: 00\nOutput: 10011\n\nInput: 001\nOutput:","10011","010","0"
"+o>oo<oo","8","VH","davinci","WS","Input: 00\nOutput: 10011\n\nInput: 00000\nOutput:","10011","00000","0"
"+o>oo<oo","8","VH","davinci","AS I","Input: 00\nOutput: 10011\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: 11111\n\nInput: 11\nOutput:","-","11111","0"
"+o>oo<oo","8","VH","davinci","AS I","Input: 00\nOutput: 10011\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: 11111\n\nInput: 0000\nOutput:","10011","0","0"
"+o>oo<oo","8","VH","davinci","AS I","Input: 00\nOutput: 10011\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: 11111\n\nInput: 000\nOutput:","10011","0","0"
"+o>oo<oo","8","VH","davinci","AS I","Input: 00\nOutput: 10011\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: 11111\n\nInput: 001\nOutput:","10011","01","0"
"+o>oo<oo","8","VH","davinci","AS I","Input: 00\nOutput: 10011\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: 11111\n\nInput: 00000\nOutput:","10011","0","0"
"+o>oo<oo","8","VH","davinci","AS II","Input: 00\nOutput: 10011\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: 11111\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 11\nOutput:","-","-","1"
"+o>oo<oo","8","VH","davinci","AS II","Input: 00\nOutput: 10011\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: 11111\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 0000\nOutput:","10011","-","0"
"+o>oo<oo","8","VH","davinci","AS II","Input: 00\nOutput: 10011\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: 11111\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 000\nOutput:","10011","-","0"
"+o>oo<oo","8","VH","davinci","AS II","Input: 00\nOutput: 10011\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: 11111\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 001\nOutput:","10011","-","0"
"+o>oo<oo","8","VH","davinci","AS II","Input: 00\nOutput: 10011\n\nInput: -\nOutput: 0\n\nInput: 01\nOutput: 11111\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 00000\nOutput:","10011","-","0"
">+[+o<o]","8","VH","davinci","WS","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
">+[+o<o]","8","VH","davinci","WS","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 100\nOutput:","-","-","1"
">+[+o<o]","8","VH","davinci","WS","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput:","-","-","1"
">+[+o<o]","8","VH","davinci","WS","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 10101\nOutput:","-","-","1"
">+[+o<o]","8","VH","davinci","WS","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 1\nOutput:","11","-","0"
">+[+o<o]","8","VH","davinci","AS I","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 0100\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
">+[+o<o]","8","VH","davinci","AS I","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 0100\nOutput: -\n\nInput: 100\nOutput:","-","-","1"
">+[+o<o]","8","VH","davinci","AS I","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 0100\nOutput: -\n\nInput: 101\nOutput:","-","-","1"
">+[+o<o]","8","VH","davinci","AS I","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 0100\nOutput: -\n\nInput: 10101\nOutput:","-","-","1"
">+[+o<o]","8","VH","davinci","AS I","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 0100\nOutput: -\n\nInput: 1\nOutput:","11","-","0"
">+[+o<o]","8","VH","davinci","AS II","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 0100\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0101\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
">+[+o<o]","8","VH","davinci","AS II","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 0100\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0101\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 100\nOutput:","-","-","1"
">+[+o<o]","8","VH","davinci","AS II","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 0100\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0101\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 101\nOutput:","-","-","1"
">+[+o<o]","8","VH","davinci","AS II","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 0100\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0101\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 10101\nOutput:","-","-","1"
">+[+o<o]","8","VH","davinci","AS II","Input: 11\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 01\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 0100\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0101\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 1\nOutput:","11","-","0"
"-[+o>o]","7","VH","davinci","WS","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","WS","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 001\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","WS","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 0010\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","WS","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 010\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","WS","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","AS I","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","AS I","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 001\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","AS I","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 0010\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","AS I","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 010\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","AS I","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","AS II","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 1\nOutput: 1\n\nInput: 000\nOutput: -\n\nInput: 0001\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","AS II","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 1\nOutput: 1\n\nInput: 000\nOutput: -\n\nInput: 0001\nOutput: -\n\nInput: 001\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","AS II","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 1\nOutput: 1\n\nInput: 000\nOutput: -\n\nInput: 0001\nOutput: -\n\nInput: 0010\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","AS II","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 1\nOutput: 1\n\nInput: 000\nOutput: -\n\nInput: 0001\nOutput: -\n\nInput: 010\nOutput:","-","-","1"
"-[+o>o]","7","VH","davinci","AS II","Input: 11\nOutput: 11\n\nInput: 00\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 1\nOutput: 1\n\nInput: 000\nOutput: -\n\nInput: 0001\nOutput: -\n\nInput: 01\nOutput:","-","1","0"
">[<-oo]","7","VH","davinci","WS","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 0011\nOutput:","-","11","0"
">[<-oo]","7","VH","davinci","WS","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: -\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","WS","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 00011\nOutput:","-","0111","0"
">[<-oo]","7","VH","davinci","WS","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 0100\nOutput:","-","0001","0"
">[<-oo]","7","VH","davinci","WS","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 0101\nOutput:","-","0100","0"
">[<-oo]","7","VH","davinci","AS I","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0011\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","AS I","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: -\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","AS I","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 00011\nOutput:","-","0011","0"
">[<-oo]","7","VH","davinci","AS I","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0100\nOutput:","-","0100","0"
">[<-oo]","7","VH","davinci","AS I","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0101\nOutput:","-","0101","0"
">[<-oo]","7","VH","davinci","AS II","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0010\nOutput: -\n\nInput: 00010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 0011\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","AS II","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0010\nOutput: -\n\nInput: 00010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: -\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","AS II","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0010\nOutput: -\n\nInput: 00010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 00011\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","AS II","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0010\nOutput: -\n\nInput: 00010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 0100\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","AS II","Input: 1\nOutput: -\n\nInput: 11\nOutput: 0011\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0010\nOutput: -\n\nInput: 00010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 0101\nOutput:","-","-","1"
"-oo-o+oo","8","VH","davinci","WS","Input: -\nOutput: 11011\n\nInput: 1100\nOutput:","00","-","0"
"-oo-o+oo","8","VH","davinci","WS","Input: -\nOutput: 11011\n\nInput: 11011\nOutput:","00","-","0"
"-oo-o+oo","8","VH","davinci","WS","Input: -\nOutput: 11011\n\nInput: 0\nOutput:","-","00000","0"
"-oo-o+oo","8","VH","davinci","WS","Input: -\nOutput: 11011\n\nInput: 011\nOutput:","-","-","1"
"-oo-o+oo","8","VH","davinci","WS","Input: -\nOutput: 11011\n\nInput: 1101\nOutput:","00","-","0"
"-oo-o+oo","8","VH","davinci","AS I","Input: -\nOutput: 11011\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 1100\nOutput:","00","-","0"
"-oo-o+oo","8","VH","davinci","AS I","Input: -\nOutput: 11011\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 11011\nOutput:","00","-","0"
"-oo-o+oo","8","VH","davinci","AS I","Input: -\nOutput: 11011\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 0\nOutput:","-","-","1"
"-oo-o+oo","8","VH","davinci","AS I","Input: -\nOutput: 11011\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 011\nOutput:","-","-","1"
"-oo-o+oo","8","VH","davinci","AS I","Input: -\nOutput: 11011\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 1101\nOutput:","00","-","0"
"-oo-o+oo","8","VH","davinci","AS II","Input: -\nOutput: 11011\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 10\nOutput: 00\n\nInput: 1011\nOutput: 00\n\nInput: 11010\nOutput: 00\n\nInput: 1100\nOutput:","00","00","1"
"-oo-o+oo","8","VH","davinci","AS II","Input: -\nOutput: 11011\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 10\nOutput: 00\n\nInput: 1011\nOutput: 00\n\nInput: 11010\nOutput: 00\n\nInput: 11011\nOutput:","00","00","1"
"-oo-o+oo","8","VH","davinci","AS II","Input: -\nOutput: 11011\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 10\nOutput: 00\n\nInput: 1011\nOutput: 00\n\nInput: 11010\nOutput: 00\n\nInput: 0\nOutput:","-","-","1"
"-oo-o+oo","8","VH","davinci","AS II","Input: -\nOutput: 11011\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 10\nOutput: 00\n\nInput: 1011\nOutput: 00\n\nInput: 11010\nOutput: 00\n\nInput: 011\nOutput:","-","-","1"
"-oo-o+oo","8","VH","davinci","AS II","Input: -\nOutput: 11011\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 10\nOutput: 00\n\nInput: 1011\nOutput: 00\n\nInput: 11010\nOutput: 00\n\nInput: 1101\nOutput:","00","00","1"
">-[<-o]o","8","VH","davinci","WS","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 111\nOutput:","01","-","0"
">-[<-o]o","8","VH","davinci","WS","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 1000\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","WS","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 000\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","WS","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","WS","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 1001\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS I","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 111\nOutput:","01","-","0"
">-[<-o]o","8","VH","davinci","AS I","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 1000\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS I","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 000\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS I","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 00\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS I","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 1001\nOutput:","-","01","0"
">-[<-o]o","8","VH","davinci","AS II","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 0\nOutput: -\n\nInput: 01000\nOutput: -\n\nInput: 1111\nOutput: 01\n\nInput: 111\nOutput:","01","-","0"
">-[<-o]o","8","VH","davinci","AS II","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 0\nOutput: -\n\nInput: 01000\nOutput: -\n\nInput: 1111\nOutput: 01\n\nInput: 1000\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS II","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 0\nOutput: -\n\nInput: 01000\nOutput: -\n\nInput: 1111\nOutput: 01\n\nInput: 000\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS II","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 0\nOutput: -\n\nInput: 01000\nOutput: -\n\nInput: 1111\nOutput: 01\n\nInput: 00\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS II","Input: 0\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 0\nOutput: -\n\nInput: 01000\nOutput: -\n\nInput: 1111\nOutput: 01\n\nInput: 1001\nOutput:","-","-","1"
"[-o]>+oo","8","VH","davinci","WS","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 011\nOutput:","-","-","1"
"[-o]>+oo","8","VH","davinci","WS","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 100\nOutput:","0","-","0"
"[-o]>+oo","8","VH","davinci","WS","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 0\nOutput:","-","-","1"
"[-o]>+oo","8","VH","davinci","WS","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 10\nOutput:","0","-","0"
"[-o]>+oo","8","VH","davinci","WS","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 0111\nOutput:","-","-","1"
"[-o]>+oo","8","VH","davinci","AS I","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 011\nOutput:","-","-","1"
"[-o]>+oo","8","VH","davinci","AS I","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 100\nOutput:","0","-","0"
"[-o]>+oo","8","VH","davinci","AS I","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput:","-","-","1"
"[-o]>+oo","8","VH","davinci","AS I","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 10\nOutput:","0","-","0"
"[-o]>+oo","8","VH","davinci","AS I","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0111\nOutput:","-","-","1"
"[-o]>+oo","8","VH","davinci","AS II","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 00110\nOutput: -\n\nInput: 110\nOutput: 0\n\nInput: 111\nOutput: 0\n\nInput: 011\nOutput:","-","0","0"
"[-o]>+oo","8","VH","davinci","AS II","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 00110\nOutput: -\n\nInput: 110\nOutput: 0\n\nInput: 111\nOutput: 0\n\nInput: 100\nOutput:","0","0","1"
"[-o]>+oo","8","VH","davinci","AS II","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 00110\nOutput: -\n\nInput: 110\nOutput: 0\n\nInput: 111\nOutput: 0\n\nInput: 0\nOutput:","-","0","0"
"[-o]>+oo","8","VH","davinci","AS II","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 00110\nOutput: -\n\nInput: 110\nOutput: 0\n\nInput: 111\nOutput: 0\n\nInput: 10\nOutput:","0","0","1"
"[-o]>+oo","8","VH","davinci","AS II","Input: 11\nOutput: 0\n\nInput: -\nOutput: 00\n\nInput: 01\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 00110\nOutput: -\n\nInput: 110\nOutput: 0\n\nInput: 111\nOutput: 0\n\nInput: 0111\nOutput:","-","0","0"
">+o-o<oo","8","VH","davinci","WS","Input: -\nOutput: 0\n\nInput: 10\nOutput: 1011\n\nInput: 001\nOutput:","1000","0011","0"
">+o-o<oo","8","VH","davinci","WS","Input: -\nOutput: 0\n\nInput: 10\nOutput: 1011\n\nInput: 1\nOutput:","0","1","0"
">+o-o<oo","8","VH","davinci","WS","Input: -\nOutput: 0\n\nInput: 10\nOutput: 1011\n\nInput: 010\nOutput:","-","011","0"
