"Program","Size","Complexity","Engine","Batch","Query","Target","Output","Results"
">[<-oo]","7","VH","davinci","WS","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0011\nOutput:","-","0110","0"
">[<-oo]","7","VH","davinci","WS","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: -\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","WS","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 00011\nOutput:","-","010011","0"
">[<-oo]","7","VH","davinci","WS","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0100\nOutput:","-","0100","0"
">[<-oo]","7","VH","davinci","WS","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0101\nOutput:","-","0100","0"
">[<-oo]","7","VH","davinci","AS I","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0011\nOutput:","-","10","0"
">[<-oo]","7","VH","davinci","AS I","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: -\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","AS I","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 00011\nOutput:","-","0011","0"
">[<-oo]","7","VH","davinci","AS I","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0100\nOutput:","-","0011","0"
">[<-oo]","7","VH","davinci","AS I","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0101\nOutput:","-","0101","0"
">[<-oo]","7","VH","davinci","AS II","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0010\nOutput: -\n\nInput: 00010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 0011\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","AS II","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0010\nOutput: -\n\nInput: 00010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: -\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","AS II","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0010\nOutput: -\n\nInput: 00010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 00011\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","AS II","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0010\nOutput: -\n\nInput: 00010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 0100\nOutput:","-","-","1"
">[<-oo]","7","VH","davinci","AS II","Input: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 10\nOutput: 0011\n\nInput: 0\nOutput: -\n\nInput: 0010\nOutput: -\n\nInput: 00010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 0101\nOutput:","-","-","1"
"-oo-o+oo","8","VH","davinci","WS","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 1100\nOutput:","00","-","0"
"-oo-o+oo","8","VH","davinci","WS","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 11011\nOutput:","00","-","0"
"-oo-o+oo","8","VH","davinci","WS","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput:","-","-","1"
"-oo-o+oo","8","VH","davinci","WS","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 011\nOutput:","-","-","1"
"-oo-o+oo","8","VH","davinci","WS","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 1101\nOutput:","00","-","0"
"-oo-o+oo","8","VH","davinci","AS I","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 1100\nOutput:","00","01","0"
"-oo-o+oo","8","VH","davinci","AS I","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 11011\nOutput:","00","-","0"
"-oo-o+oo","8","VH","davinci","AS I","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 0\nOutput:","-","-","1"
"-oo-o+oo","8","VH","davinci","AS I","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 011\nOutput:","-","-","1"
"-oo-o+oo","8","VH","davinci","AS I","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 1101\nOutput:","00","01","0"
"-oo-o+oo","8","VH","davinci","AS II","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 10\nOutput: 00\n\nInput: 1011\nOutput: 00\n\nInput: 11010\nOutput: 00\n\nInput: 1100\nOutput:","00","00","1"
"-oo-o+oo","8","VH","davinci","AS II","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 10\nOutput: 00\n\nInput: 1011\nOutput: 00\n\nInput: 11010\nOutput: 00\n\nInput: 11011\nOutput:","00","00","1"
"-oo-o+oo","8","VH","davinci","AS II","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 10\nOutput: 00\n\nInput: 1011\nOutput: 00\n\nInput: 11010\nOutput: 00\n\nInput: 0\nOutput:","-","-","1"
"-oo-o+oo","8","VH","davinci","AS II","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 10\nOutput: 00\n\nInput: 1011\nOutput: 00\n\nInput: 11010\nOutput: 00\n\nInput: 011\nOutput:","-","00","0"
"-oo-o+oo","8","VH","davinci","AS II","Input: 0\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 1010\nOutput: 00\n\nInput: 10\nOutput: 00\n\nInput: 1011\nOutput: 00\n\nInput: 11010\nOutput: 00\n\nInput: 1101\nOutput:","00","00","1"
">-[<-o]o","8","VH","davinci","WS","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: 111\nOutput:","01","-","0"
">-[<-o]o","8","VH","davinci","WS","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: 1000\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","WS","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: 000\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","WS","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","WS","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: 1001\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS I","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 111\nOutput:","01","-","0"
">-[<-o]o","8","VH","davinci","AS I","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 1000\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS I","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 000\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS I","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 00\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS I","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 1001\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS II","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 0\nOutput: -\n\nInput: 01000\nOutput: -\n\nInput: 1111\nOutput: 01\n\nInput: 111\nOutput:","01","-","0"
">-[<-o]o","8","VH","davinci","AS II","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 0\nOutput: -\n\nInput: 01000\nOutput: -\n\nInput: 1111\nOutput: 01\n\nInput: 1000\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS II","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 0\nOutput: -\n\nInput: 01000\nOutput: -\n\nInput: 1111\nOutput: 01\n\nInput: 000\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS II","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 0\nOutput: -\n\nInput: 01000\nOutput: -\n\nInput: 1111\nOutput: 01\n\nInput: 00\nOutput:","-","-","1"
">-[<-o]o","8","VH","davinci","AS II","Input: -\nOutput: 11\n\nInput: 1011\nOutput: -\n\nInput: -\nOutput: 11\n\nInput: 11111\nOutput: 01\n\nInput: 0\nOutput: -\n\nInput: 01000\nOutput: -\n\nInput: 1111\nOutput: 01\n\nInput: 1001\nOutput:","-","-","1"
"[-o]>+oo","8","VH","davinci","WS","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 011\nOutput:","-","0","0"
"[-o]>+oo","8","VH","davinci","WS","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 100\nOutput:","0","0","1"
"[-o]>+oo","8","VH","davinci","WS","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 0\nOutput:","-","0","0"
"[-o]>+oo","8","VH","davinci","WS","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 10\nOutput:","0","0","1"
"[-o]>+oo","8","VH","davinci","WS","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 0111\nOutput:","-","0","0"
"[-o]>+oo","8","VH","davinci","AS I","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 011\nOutput:","-","-","1"
"[-o]>+oo","8","VH","davinci","AS I","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 100\nOutput:","0","-","0"
"[-o]>+oo","8","VH","davinci","AS I","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput:","-","-","1"
"[-o]>+oo","8","VH","davinci","AS I","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 10\nOutput:","0","-","0"
"[-o]>+oo","8","VH","davinci","AS I","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0111\nOutput:","-","-","1"
"[-o]>+oo","8","VH","davinci","AS II","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 00110\nOutput: -\n\nInput: 110\nOutput: 0\n\nInput: 111\nOutput: 0\n\nInput: 011\nOutput:","-","0","0"
"[-o]>+oo","8","VH","davinci","AS II","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 00110\nOutput: -\n\nInput: 110\nOutput: 0\n\nInput: 111\nOutput: 0\n\nInput: 100\nOutput:","0","0","1"
"[-o]>+oo","8","VH","davinci","AS II","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 00110\nOutput: -\n\nInput: 110\nOutput: 0\n\nInput: 111\nOutput: 0\n\nInput: 0\nOutput:","-","-","1"
"[-o]>+oo","8","VH","davinci","AS II","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 00110\nOutput: -\n\nInput: 110\nOutput: 0\n\nInput: 111\nOutput: 0\n\nInput: 10\nOutput:","0","0","1"
"[-o]>+oo","8","VH","davinci","AS II","Input: 111\nOutput: 0\n\nInput: 1\nOutput: 0\n\nInput: 0\nOutput: -\n\nInput: 0110\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 00110\nOutput: -\n\nInput: 110\nOutput: 0\n\nInput: 111\nOutput: 0\n\nInput: 0111\nOutput:","-","0","0"
">+o-o<oo","8","VH","davinci","WS","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 001\nOutput:","1000","-","0"
">+o-o<oo","8","VH","davinci","WS","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 1\nOutput:","0","0","1"
">+o-o<oo","8","VH","davinci","WS","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 010\nOutput:","-","-","1"
">+o-o<oo","8","VH","davinci","WS","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 00010\nOutput:","1000","-","0"
">+o-o<oo","8","VH","davinci","WS","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 011\nOutput:","-","-","1"
">+o-o<oo","8","VH","davinci","AS I","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 0001\nOutput: 1000\n\nInput: 001\nOutput:","1000","-","0"
">+o-o<oo","8","VH","davinci","AS I","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 0001\nOutput: 1000\n\nInput: 1\nOutput:","0","0","1"
">+o-o<oo","8","VH","davinci","AS I","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 0001\nOutput: 1000\n\nInput: 010\nOutput:","-","-","1"
">+o-o<oo","8","VH","davinci","AS I","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 0001\nOutput: 1000\n\nInput: 00010\nOutput:","1000","10010","0"
">+o-o<oo","8","VH","davinci","AS I","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 0001\nOutput: 1000\n\nInput: 011\nOutput:","-","-","1"
">+o-o<oo","8","VH","davinci","AS II","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 0001\nOutput: 1000\n\nInput: 0010\nOutput: 1000\n\nInput: 11\nOutput: -\n\nInput: 00001\nOutput: 1000\n\nInput: 001\nOutput:","1000","-","0"
">+o-o<oo","8","VH","davinci","AS II","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 0001\nOutput: 1000\n\nInput: 0010\nOutput: 1000\n\nInput: 11\nOutput: -\n\nInput: 00001\nOutput: 1000\n\nInput: 1\nOutput:","0","0","1"
">+o-o<oo","8","VH","davinci","AS II","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 0001\nOutput: 1000\n\nInput: 0010\nOutput: 1000\n\nInput: 11\nOutput: -\n\nInput: 00001\nOutput: 1000\n\nInput: 010\nOutput:","-","-","1"
">+o-o<oo","8","VH","davinci","AS II","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 0001\nOutput: 1000\n\nInput: 0010\nOutput: 1000\n\nInput: 11\nOutput: -\n\nInput: 00001\nOutput: 1000\n\nInput: 00010\nOutput:","1000","1000","1"
">+o-o<oo","8","VH","davinci","AS II","Input: 111\nOutput: -\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: 0001\nOutput: 1000\n\nInput: 0010\nOutput: 1000\n\nInput: 11\nOutput: -\n\nInput: 00001\nOutput: 1000\n\nInput: 011\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","WS","Input: 1010\nOutput: -\n\nInput: 11011\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","WS","Input: 1010\nOutput: -\n\nInput: 11\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","WS","Input: 1010\nOutput: -\n\nInput: 1010\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","WS","Input: 1010\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","WS","Input: 1010\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","AS I","Input: 1010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 11011\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","AS I","Input: 1010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 11\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","AS I","Input: 1010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 1010\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","AS I","Input: 1010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","AS I","Input: 1010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","AS II","Input: 1010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 11010\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 11011\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","AS II","Input: 1010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 11010\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 11\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","AS II","Input: 1010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 11010\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 1010\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","AS II","Input: 1010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 11010\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
"+[+ooo]","7","VH","davinci","AS II","Input: 1010\nOutput: -\n\nInput: 010\nOutput: -\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 11010\nOutput: -\n\nInput: 011\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
"-oooo>o","7","VH","davinci","WS","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 00001\nOutput:","-","-","1"
"-oooo>o","7","VH","davinci","WS","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 000\nOutput:","-","-","1"
"-oooo>o","7","VH","davinci","WS","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 00010\nOutput:","-","-","1"
"-oooo>o","7","VH","davinci","WS","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 1\nOutput:","0000","-","0"
"-oooo>o","7","VH","davinci","WS","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
"-oooo>o","7","VH","davinci","AS I","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 1111\n\nInput: 00000\nOutput: -\n\nInput: 00001\nOutput:","-","-","1"
"-oooo>o","7","VH","davinci","AS I","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 1111\n\nInput: 00000\nOutput: -\n\nInput: 000\nOutput:","-","-","1"
"-oooo>o","7","VH","davinci","AS I","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 1111\n\nInput: 00000\nOutput: -\n\nInput: 00010\nOutput:","-","-","1"
"-oooo>o","7","VH","davinci","AS I","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 1111\n\nInput: 00000\nOutput: -\n\nInput: 1\nOutput:","0000","-","0"
"-oooo>o","7","VH","davinci","AS I","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 1111\n\nInput: 00000\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
"-oooo>o","7","VH","davinci","AS II","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 1111\n\nInput: 00000\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 00001\nOutput:","-","-","1"
"-oooo>o","7","VH","davinci","AS II","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 1111\n\nInput: 00000\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 000\nOutput:","-","-","1"
"-oooo>o","7","VH","davinci","AS II","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 1111\n\nInput: 00000\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 00010\nOutput:","-","-","1"
"-oooo>o","7","VH","davinci","AS II","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 1111\n\nInput: 00000\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 1\nOutput:","0000","-","0"
"-oooo>o","7","VH","davinci","AS II","Input: -\nOutput: 1111\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: -\nOutput: 1111\n\nInput: 00000\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 0000\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
"-[o<]>o","7","VH","davinci","WS","Input: 0101\nOutput: 1\n\nInput: 001\nOutput:","0","0","1"
"-[o<]>o","7","VH","davinci","WS","Input: 0101\nOutput: 1\n\nInput: 1011\nOutput:","00","1","0"
"-[o<]>o","7","VH","davinci","WS","Input: 0101\nOutput: 1\n\nInput: 01011\nOutput:","1","1","1"
"-[o<]>o","7","VH","davinci","WS","Input: 0101\nOutput: 1\n\nInput: 11\nOutput:","00","0","0"
"-[o<]>o","7","VH","davinci","WS","Input: 0101\nOutput: 1\n\nInput: 1100\nOutput:","00","0","0"
"-[o<]>o","7","VH","davinci","AS I","Input: 0101\nOutput: 1\n\nInput: 10\nOutput: 00\n\nInput: 01001\nOutput: 1\n\nInput: 001\nOutput:","0","0","1"
"-[o<]>o","7","VH","davinci","AS I","Input: 0101\nOutput: 1\n\nInput: 10\nOutput: 00\n\nInput: 01001\nOutput: 1\n\nInput: 1011\nOutput:","00","00","1"
"-[o<]>o","7","VH","davinci","AS I","Input: 0101\nOutput: 1\n\nInput: 10\nOutput: 00\n\nInput: 01001\nOutput: 1\n\nInput: 01011\nOutput:","1","1","1"
"-[o<]>o","7","VH","davinci","AS I","Input: 0101\nOutput: 1\n\nInput: 10\nOutput: 00\n\nInput: 01001\nOutput: 1\n\nInput: 11\nOutput:","00","00","1"
"-[o<]>o","7","VH","davinci","AS I","Input: 0101\nOutput: 1\n\nInput: 10\nOutput: 00\n\nInput: 01001\nOutput: 1\n\nInput: 1100\nOutput:","00","0","0"
"-[o<]>o","7","VH","davinci","AS II","Input: 0101\nOutput: 1\n\nInput: 10\nOutput: 00\n\nInput: 01001\nOutput: 1\n\nInput: 01010\nOutput: 1\n\nInput: 1001\nOutput: 00\n\nInput: 1010\nOutput: 00\n\nInput: 001\nOutput:","0","1","0"
"-[o<]>o","7","VH","davinci","AS II","Input: 0101\nOutput: 1\n\nInput: 10\nOutput: 00\n\nInput: 01001\nOutput: 1\n\nInput: 01010\nOutput: 1\n\nInput: 1001\nOutput: 00\n\nInput: 1010\nOutput: 00\n\nInput: 1011\nOutput:","00","00","1"
"-[o<]>o","7","VH","davinci","AS II","Input: 0101\nOutput: 1\n\nInput: 10\nOutput: 00\n\nInput: 01001\nOutput: 1\n\nInput: 01010\nOutput: 1\n\nInput: 1001\nOutput: 00\n\nInput: 1010\nOutput: 00\n\nInput: 01011\nOutput:","1","1","1"
